clean_match_id,feature_id,feature_version,match_date_utc,season,competition_code,competition_name,stage,group_name,team_a_name,team_b_name,team_a_score,team_b_score,total_goals,target_1x2,target_over_1_5,target_over_2_5,target_btts,home_form_points_last_5,away_form_points_last_5,home_form_points_last_10,away_form_points_last_10,home_goals_scored_avg_last_10,away_goals_scored_avg_last_10,home_goals_conceded_avg_last_10,away_goals_conceded_avg_last_10,ranking_gap,elo_gap,is_neutral_venue,team_a_is_host,team_b_is_host,host_side_team_a,host_side_team_b,is_group_stage,is_knockout_stage,split_role
90,90,national_v1_elo_form,1938-06-05T00:00:00+01:00,1938,WC,FIFA World Cup,,,Italy,Norway,2,1,3,TEAM_A_WIN,YES,YES,YES,13.0,4.0,16.0,4.0,2.667,3.0,0.5,2.5,,110.673,1,0,0,0,0,0,0,train
91,91,national_v1_elo_form,1938-06-09T00:00:00+01:00,1938,WC,FIFA World Cup,,,Cuba,Romania,2,1,3,TEAM_A_WIN,YES,YES,YES,4.0,5.0,8.0,8.0,2.286,1.833,2.429,2.167,,-13.181,1,0,0,0,0,0,0,train
92,92,national_v1_elo_form,1938-06-09T00:00:00+01:00,1938,WC,FIFA World Cup,,,Germany,Switzerland,2,4,6,TEAM_B_WIN,YES,YES,YES,13.0,8.0,22.0,9.0,3.556,2.0,1.222,1.833,,81.756,1,0,0,0,0,0,0,train
93,93,national_v1_elo_form,1938-06-12T00:00:00+01:00,1938,WC,FIFA World Cup,,,Brazil,Czechoslovakia,1,1,2,DRAW,YES,NO,YES,6.0,10.0,6.0,19.0,3.0,2.625,2.5,1.0,,-109.578,1,0,0,0,0,0,0,train
94,94,national_v1_elo_form,1938-06-12T00:00:00+01:00,1938,WC,FIFA World Cup,,,Cuba,Sweden,0,8,8,TEAM_B_WIN,YES,YES,NO,4.0,9.0,11.0,15.0,2.25,3.286,2.25,1.857,,-42.254,1,0,0,0,0,0,0,train
95,95,national_v1_elo_form,1938-06-12T00:00:00+01:00,1938,WC,FIFA World Cup,,,France,Italy,1,3,4,TEAM_B_WIN,YES,YES,YES,6.0,13.0,9.0,19.0,2.5,2.571,1.333,0.571,,-156.42,0,1,0,1,0,0,0,train
96,96,national_v1_elo_form,1938-06-12T00:00:00+01:00,1938,WC,FIFA World Cup,,,Hungary,Switzerland,2,0,2,TEAM_A_WIN,YES,NO,NO,12.0,10.0,15.0,12.0,5.0,2.286,1.167,1.857,,7.472,1,0,0,0,0,0,0,train
97,97,national_v1_elo_form,1938-06-14T00:00:00+01:00,1938,WC,FIFA World Cup,,,Brazil,Czechoslovakia,2,1,3,TEAM_A_WIN,YES,YES,YES,7.0,8.0,7.0,20.0,2.6,2.444,2.2,1.0,,-91.258,1,0,0,0,0,0,0,train
98,98,national_v1_elo_form,1938-06-16T00:00:00+01:00,1938,WC,FIFA World Cup,,,Brazil,Italy,1,2,3,TEAM_B_WIN,YES,YES,YES,10.0,15.0,10.0,22.0,2.5,2.625,2.0,0.625,,-114.753,1,0,0,0,0,0,0,train
99,99,national_v1_elo_form,1938-06-16T00:00:00+01:00,1938,WC,FIFA World Cup,,,Hungary,Sweden,5,1,6,TEAM_A_WIN,YES,YES,YES,12.0,9.0,18.0,18.0,4.571,3.875,1.0,1.625,,25.762,1,0,0,0,0,0,0,train
100,100,national_v1_elo_form,1938-06-19T00:00:00+01:00,1938,WC,FIFA World Cup,,,Brazil,Sweden,4,2,6,TEAM_A_WIN,YES,YES,YES,7.0,9.0,10.0,18.0,2.286,3.556,2.0,2.0,,-21.8,1,0,0,0,0,0,0,train
101,101,national_v1_elo_form,1938-06-19T00:00:00+01:00,1938,WC,FIFA World Cup,,,Hungary,Italy,2,4,6,TEAM_B_WIN,YES,YES,YES,12.0,15.0,21.0,25.0,4.625,2.556,1.0,0.667,,-52.506,1,0,0,0,0,0,0,train
102,102,national_v1_elo_form,1949-06-02T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Sweden,Republic of Ireland,3,1,4,TEAM_A_WIN,YES,YES,YES,6.0,2.0,18.0,2.0,3.4,2.75,2.2,3.75,,53.629,0,1,0,1,0,0,0,train
103,103,national_v1_elo_form,1949-06-26T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Switzerland,Luxembourg,5,2,7,TEAM_A_WIN,YES,YES,YES,7.0,0.0,12.0,0.0,2.0,1.0,1.875,5.5,,124.941,0,1,0,1,0,0,0,train
104,104,national_v1_elo_form,1949-08-21T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Yugoslavia,Israel,6,0,6,TEAM_A_WIN,YES,YES,NO,4.0,0.0,10.0,0.0,1.571,0.75,2.143,3.75,,75.018,0,1,0,1,0,0,0,train
105,105,national_v1_elo_form,1949-09-08T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Republic of Ireland,Finland,3,0,3,TEAM_A_WIN,YES,YES,NO,2.0,0.0,2.0,0.0,2.4,0.0,3.6,2.333,,7.637,0,0,0,0,0,0,0,train
106,106,national_v1_elo_form,1949-09-18T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Israel,Yugoslavia,2,5,7,TEAM_B_WIN,YES,YES,YES,0.0,7.0,0.0,13.0,0.6,2.125,4.2,1.875,,-101.215,0,1,0,1,0,0,0,train
107,107,national_v1_elo_form,1949-09-18T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Luxembourg,Switzerland,2,3,5,TEAM_B_WIN,YES,YES,YES,0.0,10.0,0.0,15.0,1.2,2.333,5.4,1.889,,-146.345,0,1,0,1,0,0,0,train
108,108,national_v1_elo_form,1949-09-18T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Mexico,United States,6,2,8,TEAM_A_WIN,YES,YES,YES,9.0,9.0,9.0,9.0,2.571,2.4,2.857,3.0,,-51.624,0,1,0,1,0,0,0,train
109,109,national_v1_elo_form,1949-09-21T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,United States,Cuba,5,2,7,TEAM_A_WIN,YES,YES,YES,6.0,4.0,9.0,11.0,2.333,2.0,3.5,2.889,,13.91,1,0,0,0,0,0,0,train
110,110,national_v1_elo_form,1949-09-25T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Mexico,Cuba,3,0,3,TEAM_A_WIN,YES,YES,NO,12.0,4.0,12.0,11.0,3.0,2.0,2.75,3.1,,21.673,0,1,0,1,0,0,0,train
111,111,national_v1_elo_form,1949-10-01T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Northern Ireland,Scotland,2,8,10,TEAM_B_WIN,YES,YES,YES,0.0,0.0,0.0,0.0,,,,,,0.0,0,1,0,1,0,0,0,train
112,112,national_v1_elo_form,1949-10-09T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Finland,Republic of Ireland,1,1,2,DRAW,YES,NO,YES,0.0,4.0,0.0,5.0,0.0,2.5,2.5,3.0,,-46.757,0,1,0,1,0,0,0,train
113,113,national_v1_elo_form,1949-10-09T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Yugoslavia,France,1,1,2,DRAW,YES,NO,YES,9.0,6.0,16.0,9.0,2.444,2.286,1.889,1.571,,70.036,0,1,0,1,0,0,0,train
114,114,national_v1_elo_form,1949-10-15T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Wales,England,1,4,5,TEAM_B_WIN,YES,YES,YES,0.0,0.0,0.0,0.0,,,,,,0.0,0,1,0,1,0,0,0,train
115,115,national_v1_elo_form,1949-10-30T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,France,Yugoslavia,1,1,2,DRAW,YES,NO,YES,7.0,10.0,10.0,17.0,2.125,2.3,1.5,1.8,,-56.742,0,1,0,1,0,0,0,train
116,116,national_v1_elo_form,1949-11-09T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Scotland,Wales,2,0,2,TEAM_A_WIN,YES,NO,NO,3.0,0.0,3.0,0.0,8.0,1.0,2.0,4.0,,45.718,0,1,0,1,0,0,0,train
117,117,national_v1_elo_form,1949-11-13T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Republic of Ireland,Sweden,1,3,4,TEAM_B_WIN,YES,YES,YES,5.0,6.0,6.0,18.0,2.286,3.1,2.714,2.1,,-62.292,0,0,0,0,0,0,0,train
118,118,national_v1_elo_form,1949-11-16T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,England,Northern Ireland,9,2,11,TEAM_A_WIN,YES,YES,YES,3.0,0.0,3.0,0.0,4.0,2.0,1.0,8.0,,45.718,0,1,0,1,0,0,0,train
119,119,national_v1_elo_form,1949-11-20T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,Turkey,Syria,7,0,7,TEAM_A_WIN,YES,YES,NO,0.0,0.0,0.0,0.0,,,,,,0.0,0,1,0,1,0,0,0,train
120,120,national_v1_elo_form,1949-12-11T00:00:00+01:00,1949,WCQ,FIFA World Cup qualification,,,France,Yugoslavia,2,3,5,TEAM_B_WIN,YES,YES,YES,5.0,11.0,11.0,15.0,2.0,2.2,1.444,1.8,,-55.966,1,0,0,0,0,0,0,train
121,121,national_v1_elo_form,1950-03-08T00:00:00+01:00,1950,WCQ,FIFA World Cup qualification,,,Wales,Northern Ireland,0,0,0,DRAW,NO,NO,NO,0.0,0.0,0.0,0.0,0.5,2.0,3.0,8.5,,0.0,0,1,0,1,0,0,0,train
122,122,national_v1_elo_form,1950-04-02T00:00:00+01:00,1950,WCQ,FIFA World Cup qualification,,,Spain,Portugal,5,1,6,TEAM_A_WIN,YES,YES,YES,10.0,0.0,10.0,0.0,3.0,0.667,0.8,4.333,,95.129,0,1,0,1,0,0,0,train
123,123,national_v1_elo_form,1950-04-09T00:00:00+01:00,1950,WCQ,FIFA World Cup qualification,,,Portugal,Spain,2,2,4,DRAW,YES,YES,YES,0.0,10.0,0.0,13.0,0.75,3.333,4.5,0.833,,-119.329,0,1,0,1,0,0,0,train
124,124,national_v1_elo_form,1950-04-15T00:00:00+01:00,1950,WCQ,FIFA World Cup qualification,,,Scotland,England,0,1,1,TEAM_B_WIN,NO,NO,NO,6.0,6.0,6.0,6.0,5.0,6.5,1.0,1.5,,0.0,0,1,0,1,0,0,0,train
125,125,national_v1_elo_form,1950-06-24T00:00:00+01:00,1950,WC,FIFA World Cup,,,Brazil,Mexico,4,0,4,TEAM_A_WIN,YES,YES,NO,10.0,12.0,13.0,15.0,2.5,3.0,2.0,2.444,,58.888,0,1,0,1,0,0,0,train
126,126,national_v1_elo_form,1950-06-25T00:00:00+01:00,1950,WC,FIFA World Cup,,,Chile,England,0,2,2,TEAM_B_WIN,YES,NO,NO,6.0,9.0,6.0,9.0,1.667,4.667,1.0,1.0,,-35.497,1,0,0,0,0,0,0,train
127,127,national_v1_elo_form,1950-06-25T00:00:00+01:00,1950,WC,FIFA World Cup,,,Italy,Sweden,2,3,5,TEAM_B_WIN,YES,YES,YES,15.0,9.0,28.0,18.0,2.7,3.2,0.8,2.2,,160.55,1,0,0,0,0,0,0,train
128,128,national_v1_elo_form,1950-06-25T00:00:00+01:00,1950,WC,FIFA World Cup,,,Spain,United States,3,1,4,TEAM_A_WIN,YES,YES,YES,8.0,6.0,14.0,12.0,3.143,2.714,1.0,3.286,,29.741,1,0,0,0,0,0,0,train
129,129,national_v1_elo_form,1950-06-25T00:00:00+01:00,1950,WC,FIFA World Cup,,,Switzerland,Yugoslavia,0,3,3,TEAM_B_WIN,YES,YES,NO,10.0,11.0,18.0,15.0,2.4,2.1,1.9,2.0,,18.052,1,0,0,0,0,0,0,train
130,130,national_v1_elo_form,1950-06-28T00:00:00+01:00,1950,WC,FIFA World Cup,,,Brazil,Switzerland,2,2,4,DRAW,YES,YES,YES,10.0,9.0,16.0,17.0,2.667,2.2,1.778,2.0,,49.878,0,1,0,1,0,0,0,train
131,131,national_v1_elo_form,1950-06-28T00:00:00+01:00,1950,WC,FIFA World Cup,,,Mexico,Yugoslavia,1,4,5,TEAM_B_WIN,YES,YES,YES,9.0,11.0,15.0,18.0,2.7,2.3,2.6,1.4,,-95.86,1,0,0,0,0,0,0,train
132,132,national_v1_elo_form,1950-06-29T00:00:00+01:00,1950,WC,FIFA World Cup,,,Chile,Spain,0,2,2,TEAM_B_WIN,YES,NO,NO,6.0,8.0,6.0,17.0,1.25,3.125,1.25,1.0,,-77.316,1,0,0,0,0,0,0,train
133,133,national_v1_elo_form,1950-06-29T00:00:00+01:00,1950,WC,FIFA World Cup,,,England,United States,0,1,1,TEAM_B_WIN,NO,NO,NO,12.0,6.0,12.0,12.0,4.0,2.5,0.75,3.25,,96.69,1,0,0,0,0,0,0,train
134,134,national_v1_elo_form,1950-06-29T00:00:00+01:00,1950,WC,FIFA World Cup,,,Paraguay,Sweden,2,2,4,DRAW,YES,YES,YES,3.0,9.0,3.0,18.0,0.5,3.2,1.5,2.2,,-91.509,1,0,0,0,0,0,0,train
135,135,national_v1_elo_form,1950-07-01T00:00:00+01:00,1950,WC,FIFA World Cup,,,Brazil,Yugoslavia,2,0,2,TEAM_A_WIN,YES,NO,NO,10.0,11.0,17.0,20.0,2.6,2.5,1.8,1.3,,-25.505,0,1,0,1,0,0,0,train
136,136,national_v1_elo_form,1950-07-02T00:00:00+01:00,1950,WC,FIFA World Cup,,,Bolivia,Uruguay,0,8,8,TEAM_B_WIN,YES,YES,NO,0.0,12.0,0.0,12.0,0.0,3.75,4.0,0.75,,-162.376,1,0,0,0,0,0,0,train
137,137,national_v1_elo_form,1950-07-02T00:00:00+01:00,1950,WC,FIFA World Cup,,,Chile,United States,5,2,7,TEAM_A_WIN,YES,YES,YES,6.0,6.0,6.0,15.0,1.0,2.333,1.4,2.889,,-54.27,1,0,0,0,0,0,0,train
138,138,national_v1_elo_form,1950-07-02T00:00:00+01:00,1950,WC,FIFA World Cup,,,England,Spain,0,1,1,TEAM_B_WIN,NO,NO,NO,12.0,10.0,12.0,20.0,3.2,3.0,0.8,0.889,,-49.499,1,0,0,0,0,0,0,train
139,139,national_v1_elo_form,1950-07-02T00:00:00+01:00,1950,WC,FIFA World Cup,,,Italy,Paraguay,2,0,2,TEAM_A_WIN,YES,NO,NO,12.0,4.0,25.0,4.0,2.5,1.0,1.1,1.667,,158.427,1,0,0,0,0,0,0,train
140,140,national_v1_elo_form,1950-07-02T00:00:00+01:00,1950,WC,FIFA World Cup,,,Mexico,Switzerland,1,2,3,TEAM_B_WIN,YES,YES,YES,6.0,7.0,15.0,17.0,2.7,2.2,2.6,2.0,,-81.119,1,0,0,0,0,0,0,train
141,141,national_v1_elo_form,1950-07-09T00:00:00+01:00,1950,WC,FIFA World Cup,,,Brazil,Sweden,7,1,8,TEAM_A_WIN,YES,YES,YES,10.0,10.0,20.0,19.0,2.7,3.3,1.6,2.2,,16.46,0,1,0,1,0,0,0,train
142,142,national_v1_elo_form,1950-07-09T00:00:00+01:00,1950,WC,FIFA World Cup,,,Spain,Uruguay,2,2,4,DRAW,YES,YES,YES,13.0,15.0,23.0,15.0,2.8,4.6,0.8,0.6,,2.747,1,0,0,0,0,0,0,train
143,143,national_v1_elo_form,1950-07-13T00:00:00+01:00,1950,WC,FIFA World Cup,,,Brazil,Spain,6,1,7,TEAM_A_WIN,YES,YES,YES,13.0,11.0,20.0,21.0,3.0,2.1,1.7,1.0,,2.773,0,1,0,1,0,0,0,train
144,144,national_v1_elo_form,1950-07-13T00:00:00+01:00,1950,WC,FIFA World Cup,,,Sweden,Uruguay,2,3,5,TEAM_B_WIN,YES,YES,YES,10.0,13.0,16.0,16.0,3.0,4.167,2.9,0.833,,-60.076,1,0,0,0,0,0,0,train
145,145,national_v1_elo_form,1950-07-16T00:00:00+01:00,1950,WC,FIFA World Cup,,,Brazil,Uruguay,1,2,3,TEAM_B_WIN,YES,YES,YES,13.0,13.0,23.0,19.0,3.5,4.0,1.5,1.0,,5.659,0,1,0,1,0,0,0,train
146,146,national_v1_elo_form,1950-07-16T00:00:00+01:00,1950,WC,FIFA World Cup,,,Spain,Sweden,1,3,4,TEAM_B_WIN,YES,YES,YES,10.0,7.0,18.0,13.0,2.0,2.5,1.5,3.0,,61.735,1,0,0,0,0,0,0,train
147,147,national_v1_elo_form,1953-05-09T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Yugoslavia,Greece,1,0,1,TEAM_A_WIN,NO,NO,NO,10.0,6.0,20.0,6.0,2.4,1.25,1.3,4.0,,72.529,0,1,0,1,0,0,0,train
148,148,national_v1_elo_form,1953-05-25T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Finland,Belgium,2,4,6,TEAM_B_WIN,YES,YES,YES,1.0,4.0,1.0,5.0,0.2,1.625,2.2,2.875,,17.543,0,1,0,1,0,0,0,train
149,149,national_v1_elo_form,1953-05-28T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Sweden,Belgium,2,3,5,TEAM_B_WIN,YES,YES,YES,7.0,7.0,16.0,8.0,2.8,1.889,2.6,2.778,,140.89,0,1,0,1,0,0,0,train
150,150,national_v1_elo_form,1953-06-14T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Czechoslovakia,Romania,2,0,2,TEAM_A_WIN,YES,NO,NO,8.0,5.0,20.0,8.0,2.3,1.714,1.1,2.143,,104.427,0,1,0,1,0,0,0,train
151,151,national_v1_elo_form,1953-06-24T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Norway,Saarland,2,3,5,TEAM_B_WIN,YES,YES,YES,4.0,0.0,4.0,0.0,2.333,,2.333,,,-7.742,0,1,0,1,0,0,0,train
152,152,national_v1_elo_form,1953-06-28T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Romania,Bulgaria,3,1,4,TEAM_A_WIN,YES,YES,YES,4.0,1.0,8.0,1.0,1.5,0.8,2.125,4.2,,8.789,0,1,0,1,0,0,0,train
153,153,national_v1_elo_form,1953-07-19T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Mexico,Haiti,8,0,8,TEAM_A_WIN,YES,YES,NO,6.0,1.0,15.0,1.0,2.8,0.667,2.5,3.333,,-19.287,0,1,0,1,0,0,0,train
154,154,national_v1_elo_form,1953-08-05T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Finland,Sweden,3,3,6,DRAW,YES,YES,YES,1.0,4.0,1.0,13.0,0.5,2.2,2.5,2.9,,-141.025,0,1,0,1,0,0,0,train
155,155,national_v1_elo_form,1953-08-16T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Sweden,Finland,4,0,4,TEAM_A_WIN,YES,YES,NO,4.0,2.0,14.0,2.0,2.4,0.857,2.7,2.571,,130.779,0,1,0,1,0,0,0,train
156,156,national_v1_elo_form,1953-08-19T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Norway,Germany,1,1,2,DRAW,YES,NO,YES,4.0,10.0,4.0,22.0,2.25,3.4,2.5,1.5,,-106.907,0,1,0,1,0,0,0,train
157,157,national_v1_elo_form,1953-09-06T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Bulgaria,Czechoslovakia,1,2,3,TEAM_B_WIN,YES,YES,YES,1.0,10.0,1.0,20.0,0.833,2.3,4.0,1.0,,-153.17,0,1,0,1,0,0,0,train
158,158,national_v1_elo_form,1953-09-20T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Luxembourg,France,1,6,7,TEAM_B_WIN,YES,YES,YES,0.0,5.0,0.0,11.0,1.333,2.0,5.0,1.6,,-67.9,0,1,0,1,0,0,0,train
159,159,national_v1_elo_form,1953-09-23T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Belgium,Finland,2,2,4,DRAW,YES,YES,YES,10.0,2.0,11.0,2.0,2.0,0.75,2.7,2.75,,65.457,0,1,0,1,0,0,0,train
160,160,national_v1_elo_form,1953-09-27T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Austria,Portugal,9,1,10,TEAM_A_WIN,YES,YES,YES,9.0,1.0,12.0,1.0,2.5,1.0,1.5,4.0,,101.245,0,1,0,1,0,0,0,train
161,161,national_v1_elo_form,1953-10-04T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Republic of Ireland,France,3,5,8,TEAM_B_WIN,YES,YES,YES,5.0,5.0,6.0,11.0,2.125,2.2,2.75,1.6,,-20.413,0,1,0,1,0,0,0,train
162,162,national_v1_elo_form,1953-10-08T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Belgium,Sweden,2,0,2,TEAM_A_WIN,YES,NO,NO,8.0,7.0,12.0,17.0,2.2,2.6,2.6,2.3,,-92.616,0,1,0,1,0,0,0,train
163,163,national_v1_elo_form,1953-10-11T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Bulgaria,Romania,1,2,3,TEAM_B_WIN,YES,YES,YES,1.0,4.0,1.0,11.0,0.857,1.667,3.714,2.0,,-56.314,0,1,0,1,0,0,0,train
164,164,national_v1_elo_form,1953-10-11T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Germany,Saarland,3,0,3,TEAM_A_WIN,YES,YES,NO,8.0,3.0,20.0,3.0,2.6,3.0,1.5,2.0,,51.077,0,1,0,1,0,0,0,train
165,165,national_v1_elo_form,1953-10-25T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Romania,Czechoslovakia,0,1,1,TEAM_B_WIN,NO,NO,NO,7.0,10.0,14.0,20.0,1.7,2.3,1.9,1.0,,-105.679,0,1,0,1,0,0,0,train
166,166,national_v1_elo_form,1953-10-28T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Republic of Ireland,Luxembourg,4,0,4,TEAM_A_WIN,YES,YES,NO,4.0,0.0,6.0,0.0,2.222,1.286,3.0,5.143,,63.728,0,1,0,1,0,0,0,train
167,167,national_v1_elo_form,1953-11-01T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Greece,Israel,1,0,1,TEAM_A_WIN,NO,NO,NO,6.0,0.0,6.0,0.0,1.0,0.833,3.4,4.333,,84.973,0,1,0,1,0,0,0,train
168,168,national_v1_elo_form,1953-11-08T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Czechoslovakia,Bulgaria,0,0,0,DRAW,NO,NO,NO,10.0,1.0,20.0,1.0,2.1,0.875,0.8,3.5,,218.088,0,1,0,1,0,0,0,train
169,169,national_v1_elo_form,1953-11-08T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Saarland,Norway,0,0,0,DRAW,NO,NO,NO,3.0,5.0,3.0,5.0,1.5,2.0,2.5,2.2,,34.995,0,1,0,1,0,0,0,train
170,170,national_v1_elo_form,1953-11-08T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Yugoslavia,Israel,1,0,1,TEAM_A_WIN,NO,NO,NO,12.0,0.0,23.0,0.0,2.5,0.714,0.9,3.857,,196.552,0,1,0,1,0,0,0,train
171,171,national_v1_elo_form,1953-11-13T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Egypt,Italy,1,2,3,TEAM_B_WIN,YES,YES,YES,6.0,12.0,6.0,25.0,4.333,2.0,2.0,1.0,,-180.406,0,1,0,1,0,0,0,train
172,172,national_v1_elo_form,1953-11-22T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Germany,Norway,5,1,6,TEAM_A_WIN,YES,YES,YES,8.0,3.0,20.0,6.0,2.4,1.667,1.3,1.833,,109.957,0,1,0,1,0,0,0,train
173,173,national_v1_elo_form,1953-11-25T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,France,Republic of Ireland,1,0,1,TEAM_A_WIN,NO,NO,NO,8.0,7.0,14.0,9.0,2.7,2.4,1.8,2.7,,50.134,0,1,0,1,0,0,0,train
174,174,national_v1_elo_form,1953-11-29T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Portugal,Austria,0,0,0,DRAW,NO,NO,NO,1.0,9.0,1.0,15.0,1.0,3.429,4.833,1.429,,-124.855,0,1,0,1,0,0,0,train
175,175,national_v1_elo_form,1953-12-17T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,France,Luxembourg,8,0,8,TEAM_A_WIN,YES,YES,NO,10.0,0.0,17.0,0.0,2.8,1.125,1.7,5.0,,155.607,0,1,0,1,0,0,0,train
176,176,national_v1_elo_form,1953-12-27T00:00:00+01:00,1953,WCQ,FIFA World Cup qualification,,,Haiti,Mexico,0,4,4,TEAM_B_WIN,YES,YES,NO,1.0,6.0,1.0,18.0,0.5,3.3,4.5,1.9,,-17.187,0,1,0,1,0,0,0,train
177,177,national_v1_elo_form,1954-01-06T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Spain,Turkey,4,1,5,TEAM_A_WIN,YES,YES,YES,7.0,3.0,15.0,3.0,1.8,7.0,1.7,0.0,,46.271,0,1,0,1,0,0,0,train
178,178,national_v1_elo_form,1954-01-10T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Mexico,United States,4,0,4,TEAM_A_WIN,YES,YES,NO,6.0,6.0,18.0,15.0,3.4,2.3,1.7,3.1,,-16.579,0,1,0,1,0,0,0,train
179,179,national_v1_elo_form,1954-01-14T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Mexico,United States,3,1,4,TEAM_A_WIN,YES,YES,YES,9.0,6.0,18.0,12.0,3.3,2.0,1.7,3.5,,19.585,0,1,0,1,0,0,0,train
180,180,national_v1_elo_form,1954-01-24T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Italy,Egypt,5,1,6,TEAM_A_WIN,YES,YES,YES,12.0,6.0,27.0,6.0,2.1,3.5,1.0,2.0,,206.06,0,1,0,1,0,0,0,train
181,181,national_v1_elo_form,1954-02-14T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Paraguay,Chile,4,0,4,TEAM_A_WIN,YES,YES,NO,4.0,6.0,4.0,9.0,0.75,1.667,1.75,1.5,,-16.227,0,1,0,1,0,0,0,train
182,182,national_v1_elo_form,1954-02-21T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Chile,Paraguay,1,3,4,TEAM_B_WIN,YES,YES,YES,3.0,7.0,9.0,7.0,1.429,1.4,1.857,1.4,,-19.897,0,1,0,1,0,0,0,train
183,183,national_v1_elo_form,1954-02-28T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Chile,Brazil,0,2,2,TEAM_B_WIN,YES,NO,NO,3.0,10.0,9.0,20.0,1.375,3.0,2.0,1.2,,-148.325,0,1,0,1,0,0,0,train
184,184,national_v1_elo_form,1954-03-07T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Japan,South Korea,1,5,6,TEAM_B_WIN,YES,YES,YES,0.0,0.0,0.0,0.0,,,,,,0.0,0,1,0,1,0,0,0,train
185,185,national_v1_elo_form,1954-03-07T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Luxembourg,Republic of Ireland,0,1,1,TEAM_B_WIN,NO,NO,NO,0.0,4.0,0.0,8.0,1.0,2.0,5.333,2.4,,-86.069,0,1,0,1,0,0,0,train
186,186,national_v1_elo_form,1954-03-07T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Paraguay,Brazil,0,1,1,TEAM_B_WIN,NO,NO,NO,10.0,12.0,10.0,22.0,1.667,3.1,1.333,1.1,,-99.458,0,1,0,1,0,0,0,train
187,187,national_v1_elo_form,1954-03-08T00:00:00+01:00,1954,WCQ,FIFA World Cup qualification,,,Israel,Greece,0,2,2,TEAM_B_WIN,YES,NO,NO,0.0,9.0,0.0,9.0,0.625,1.0,3.5,2.833,,-117.962,0,1,0,1,0,0,0,train
