selector_variant,config_family,total_rows,selected_rows,abstain_rows,coverage,abstention_rate,reliability,avg_confidence,double_chance_rows,double_chance_share_selected,direct_market_rows,direct_market_share_selected,strict_1x2_rows,over_1_5_rows,over_2_5_rows,btts_rows,selected_markets_count,quality_score,meets_v18_3_2_targets,strict_1x2_min_confidence,over_1_5_yes_min_confidence,over_2_5_min_confidence,btts_no_min_confidence,double_chance_max_excluded_probability,double_chance_share_cap,allow_btts,priority_name,priority
v18_3_2_s800_o15800_o25680_b750_dc130_cap720_reference_order_btts1,threshold_search,1947,967,980,0.49666153055983564,0.5033384694401644,0.9100310237849017,0.9007019441571872,696,0.7197518097207859,271,0.28024819027921405,199,27,44,1,5,0.6862033919550615,False,0.8,0.8,0.68,0.75,0.13,0.72,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25680_b750_dc140_cap720_reference_order_btts1,threshold_search,1947,967,980,0.49666153055983564,0.5033384694401644,0.9100310237849017,0.9007019441571872,696,0.7197518097207859,271,0.28024819027921405,199,27,44,1,5,0.6862033919550615,False,0.8,0.8,0.68,0.75,0.14,0.72,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25680_b750_dc150_cap720_reference_order_btts1,threshold_search,1947,967,980,0.49666153055983564,0.5033384694401644,0.9100310237849017,0.9007019441571872,696,0.7197518097207859,271,0.28024819027921405,199,27,44,1,5,0.6862033919550615,False,0.8,0.8,0.68,0.75,0.15,0.72,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25640_b700_dc130_capnone_balanced_order_btts1,threshold_search,1947,998,949,0.5125834617360041,0.4874165382639959,0.8777555110220441,0.87873351002004,637,0.6382765531062125,361,0.36172344689378755,236,9,109,7,5,0.6861957093437003,False,0.78,0.76,0.64,0.7,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25640_b700_dc130_cap700_balanced_order_btts1,threshold_search,1947,998,949,0.5125834617360041,0.4874165382639959,0.8777555110220441,0.87873351002004,637,0.6382765531062125,361,0.36172344689378755,236,9,109,7,5,0.6861957093437003,False,0.78,0.76,0.64,0.7,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25640_b700_dc130_cap720_balanced_order_btts1,threshold_search,1947,998,949,0.5125834617360041,0.4874165382639959,0.8777555110220441,0.87873351002004,637,0.6382765531062125,361,0.36172344689378755,236,9,109,7,5,0.6861957093437003,False,0.78,0.76,0.64,0.7,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25680_b720_dc140_cap720_balanced_order_btts1,threshold_search,1947,978,969,0.50231124807396,0.49768875192604006,0.9049079754601227,0.8981401799591001,704,0.7198364008179959,274,0.28016359918200406,199,5,66,4,5,0.6861494481048396,True,0.8,0.8,0.68,0.72,0.14,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25680_b720_dc150_cap720_balanced_order_btts1,threshold_search,1947,978,969,0.50231124807396,0.49768875192604006,0.9049079754601227,0.8981401799591001,704,0.7198364008179959,274,0.28016359918200406,199,5,66,4,5,0.6861494481048396,True,0.8,0.8,0.68,0.72,0.15,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25680_b750_dc130_cap720_balanced_order_btts1,threshold_search,1947,974,973,0.5002568053415511,0.4997431946584489,0.9065708418891171,0.898646110882957,701,0.7197125256673511,273,0.2802874743326489,199,7,66,1,5,0.6860883484199881,True,0.8,0.78,0.68,0.75,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25680_b750_dc140_cap720_balanced_order_btts1,threshold_search,1947,974,973,0.5002568053415511,0.4997431946584489,0.9065708418891171,0.898646110882957,701,0.7197125256673511,273,0.2802874743326489,199,7,66,1,5,0.6860883484199881,True,0.8,0.78,0.68,0.75,0.14,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25680_b750_dc150_cap720_balanced_order_btts1,threshold_search,1947,974,973,0.5002568053415511,0.4997431946584489,0.9065708418891171,0.898646110882957,701,0.7197125256673511,273,0.2802874743326489,199,7,66,1,5,0.6860883484199881,True,0.8,0.78,0.68,0.75,0.15,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25680_b700_dc130_capnone_balanced_order_btts1,threshold_search,1947,978,969,0.50231124807396,0.49768875192604006,0.8967280163599182,0.8918947965235173,669,0.6840490797546013,309,0.3159509202453988,236,4,60,9,5,0.6860471986160871,True,0.78,0.78,0.68,0.7,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25680_b700_dc130_cap700_balanced_order_btts1,threshold_search,1947,978,969,0.50231124807396,0.49768875192604006,0.8967280163599182,0.8918947965235173,669,0.6840490797546013,309,0.3159509202453988,236,4,60,9,5,0.6860471986160871,True,0.78,0.78,0.68,0.7,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25680_b700_dc130_cap720_balanced_order_btts1,threshold_search,1947,978,969,0.50231124807396,0.49768875192604006,0.8967280163599182,0.8918947965235173,669,0.6840490797546013,309,0.3159509202453988,236,4,60,9,5,0.6860471986160871,True,0.78,0.78,0.68,0.7,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25680_b700_dc130_capnone_balanced_order_btts1,threshold_search,1947,978,969,0.50231124807396,0.49768875192604006,0.8967280163599182,0.8918947965235173,669,0.6840490797546013,309,0.3159509202453988,236,4,60,9,5,0.6860471986160871,True,0.78,0.8,0.68,0.7,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25680_b700_dc130_cap700_balanced_order_btts1,threshold_search,1947,978,969,0.50231124807396,0.49768875192604006,0.8967280163599182,0.8918947965235173,669,0.6840490797546013,309,0.3159509202453988,236,4,60,9,5,0.6860471986160871,True,0.78,0.8,0.68,0.7,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25680_b700_dc130_cap720_balanced_order_btts1,threshold_search,1947,978,969,0.50231124807396,0.49768875192604006,0.8967280163599182,0.8918947965235173,669,0.6840490797546013,309,0.3159509202453988,236,4,60,9,5,0.6860471986160871,True,0.78,0.8,0.68,0.7,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b700_dc140_cap720_reference_order_btts0,threshold_search,1947,1032,915,0.5300462249614792,0.4699537750385208,0.9021317829457365,0.8942140116279069,743,0.7199612403100775,289,0.2800387596899225,199,27,63,0,4,0.6859816682791654,True,0.8,0.8,0.66,0.7,0.14,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b700_dc150_cap720_reference_order_btts0,threshold_search,1947,1032,915,0.5300462249614792,0.4699537750385208,0.9021317829457365,0.8942140116279069,743,0.7199612403100775,289,0.2800387596899225,199,27,63,0,4,0.6859816682791654,True,0.8,0.8,0.66,0.7,0.15,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b720_dc140_cap720_reference_order_btts0,threshold_search,1947,1032,915,0.5300462249614792,0.4699537750385208,0.9021317829457365,0.8942140116279069,743,0.7199612403100775,289,0.2800387596899225,199,27,63,0,4,0.6859816682791654,True,0.8,0.8,0.66,0.72,0.14,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b720_dc150_cap720_reference_order_btts0,threshold_search,1947,1032,915,0.5300462249614792,0.4699537750385208,0.9021317829457365,0.8942140116279069,743,0.7199612403100775,289,0.2800387596899225,199,27,63,0,4,0.6859816682791654,True,0.8,0.8,0.66,0.72,0.15,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b750_dc140_cap720_reference_order_btts0,threshold_search,1947,1032,915,0.5300462249614792,0.4699537750385208,0.9021317829457365,0.8942140116279069,743,0.7199612403100775,289,0.2800387596899225,199,27,63,0,4,0.6859816682791654,True,0.8,0.8,0.66,0.75,0.14,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b750_dc140_cap720_reference_order_btts1,threshold_search,1947,1032,915,0.5300462249614792,0.4699537750385208,0.9021317829457365,0.8942140116279069,743,0.7199612403100775,289,0.2800387596899225,199,27,63,0,4,0.6859816682791654,True,0.8,0.8,0.66,0.75,0.14,0.72,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b750_dc150_cap720_reference_order_btts0,threshold_search,1947,1032,915,0.5300462249614792,0.4699537750385208,0.9021317829457365,0.8942140116279069,743,0.7199612403100775,289,0.2800387596899225,199,27,63,0,4,0.6859816682791654,True,0.8,0.8,0.66,0.75,0.15,0.72,False,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b750_dc150_cap720_reference_order_btts1,threshold_search,1947,1032,915,0.5300462249614792,0.4699537750385208,0.9021317829457365,0.8942140116279069,743,0.7199612403100775,289,0.2800387596899225,199,27,63,0,4,0.6859816682791654,True,0.8,0.8,0.66,0.75,0.15,0.72,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15760_o25680_b750_dc130_cap700_reference_order_btts1,threshold_search,1947,956,991,0.49101181304571134,0.5089881869542886,0.9100418410041841,0.8992830669456067,669,0.6997907949790795,287,0.3002092050209205,199,58,29,1,5,0.6859444741722595,False,0.8,0.76,0.68,0.75,0.13,0.7,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15760_o25680_b750_dc140_cap700_reference_order_btts1,threshold_search,1947,956,991,0.49101181304571134,0.5089881869542886,0.9100418410041841,0.8992830669456067,669,0.6997907949790795,287,0.3002092050209205,199,58,29,1,5,0.6859444741722595,False,0.8,0.76,0.68,0.75,0.14,0.7,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15760_o25680_b750_dc150_cap700_reference_order_btts1,threshold_search,1947,956,991,0.49101181304571134,0.5089881869542886,0.9100418410041841,0.8992830669456067,669,0.6997907949790795,287,0.3002092050209205,199,58,29,1,5,0.6859444741722595,False,0.8,0.76,0.68,0.75,0.15,0.7,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25660_b720_dc130_capnone_balanced_order_btts1,threshold_search,1947,985,962,0.5059065228556754,0.4940934771443246,0.8893401015228426,0.8876094690355331,657,0.667005076142132,328,0.332994923857868,236,13,76,3,5,0.6858651472133361,False,0.78,0.76,0.66,0.72,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25660_b720_dc130_cap700_balanced_order_btts1,threshold_search,1947,985,962,0.5059065228556754,0.4940934771443246,0.8893401015228426,0.8876094690355331,657,0.667005076142132,328,0.332994923857868,236,13,76,3,5,0.6858651472133361,False,0.78,0.76,0.66,0.72,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25660_b720_dc130_cap720_balanced_order_btts1,threshold_search,1947,985,962,0.5059065228556754,0.4940934771443246,0.8893401015228426,0.8876094690355331,657,0.667005076142132,328,0.332994923857868,236,13,76,3,5,0.6858651472133361,False,0.78,0.76,0.66,0.72,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25660_b700_dc130_capnone_balanced_order_btts1,threshold_search,1947,986,961,0.5064201335387776,0.49357986646122237,0.8874239350912779,0.8865519239350912,653,0.6622718052738337,333,0.33772819472616633,236,13,76,8,5,0.6856816436792028,False,0.78,0.76,0.66,0.7,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25660_b700_dc130_cap700_balanced_order_btts1,threshold_search,1947,986,961,0.5064201335387776,0.49357986646122237,0.8874239350912779,0.8865519239350912,653,0.6622718052738337,333,0.33772819472616633,236,13,76,8,5,0.6856816436792028,False,0.78,0.76,0.66,0.7,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15760_o25660_b700_dc130_cap720_balanced_order_btts1,threshold_search,1947,986,961,0.5064201335387776,0.49357986646122237,0.8874239350912779,0.8865519239350912,653,0.6622718052738337,333,0.33772819472616633,236,13,76,8,5,0.6856816436792028,False,0.78,0.76,0.66,0.7,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25660_b700_dc130_capnone_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.896236012207528,0.8916300284842319,684,0.6958290946083419,299,0.3041709053916582,199,4,86,10,5,0.685675016628342,True,0.8,0.78,0.66,0.7,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25660_b700_dc130_cap700_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.896236012207528,0.8916300284842319,684,0.6958290946083419,299,0.3041709053916582,199,4,86,10,5,0.685675016628342,True,0.8,0.78,0.66,0.7,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25660_b700_dc130_cap720_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.896236012207528,0.8916300284842319,684,0.6958290946083419,299,0.3041709053916582,199,4,86,10,5,0.685675016628342,True,0.8,0.78,0.66,0.7,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b700_dc130_capnone_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.896236012207528,0.8916300284842319,684,0.6958290946083419,299,0.3041709053916582,199,4,86,10,5,0.685675016628342,True,0.8,0.8,0.66,0.7,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b700_dc130_cap700_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.896236012207528,0.8916300284842319,684,0.6958290946083419,299,0.3041709053916582,199,4,86,10,5,0.685675016628342,True,0.8,0.8,0.66,0.7,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b700_dc130_cap720_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.896236012207528,0.8916300284842319,684,0.6958290946083419,299,0.3041709053916582,199,4,86,10,5,0.685675016628342,True,0.8,0.8,0.66,0.7,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25660_b720_dc130_capnone_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8981670061099797,0.8932342576374745,690,0.7026476578411406,292,0.2973523421588595,199,4,86,3,5,0.6856566632879243,True,0.8,0.78,0.66,0.72,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15780_o25660_b720_dc130_cap720_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8981670061099797,0.8932342576374745,690,0.7026476578411406,292,0.2973523421588595,199,4,86,3,5,0.6856566632879243,True,0.8,0.78,0.66,0.72,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b720_dc130_capnone_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8981670061099797,0.8932342576374745,690,0.7026476578411406,292,0.2973523421588595,199,4,86,3,5,0.6856566632879243,True,0.8,0.8,0.66,0.72,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b720_dc130_cap720_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8981670061099797,0.8932342576374745,690,0.7026476578411406,292,0.2973523421588595,199,4,86,3,5,0.6856566632879243,True,0.8,0.8,0.66,0.72,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25660_b720_dc130_capnone_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8920570264765784,0.8890914358452139,663,0.675152749490835,319,0.32484725050916496,236,4,76,3,5,0.6856566632879243,False,0.78,0.78,0.66,0.72,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25660_b720_dc130_cap700_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8920570264765784,0.8890914358452139,663,0.675152749490835,319,0.32484725050916496,236,4,76,3,5,0.6856566632879243,False,0.78,0.78,0.66,0.72,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25660_b720_dc130_cap720_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8920570264765784,0.8890914358452139,663,0.675152749490835,319,0.32484725050916496,236,4,76,3,5,0.6856566632879243,False,0.78,0.78,0.66,0.72,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25660_b720_dc130_capnone_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8920570264765784,0.8890914358452139,663,0.675152749490835,319,0.32484725050916496,236,4,76,3,5,0.6856566632879243,False,0.78,0.8,0.66,0.72,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25660_b720_dc130_cap700_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8920570264765784,0.8890914358452139,663,0.675152749490835,319,0.32484725050916496,236,4,76,3,5,0.6856566632879243,False,0.78,0.8,0.66,0.72,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25660_b720_dc130_cap720_balanced_order_btts1,threshold_search,1947,982,965,0.5043656908063687,0.4956343091936312,0.8920570264765784,0.8890914358452139,663,0.675152749490835,319,0.32484725050916496,236,4,76,3,5,0.6856566632879243,False,0.78,0.8,0.66,0.72,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b720_dc130_cap700_reference_order_btts1,threshold_search,1947,973,974,0.4997431946584489,0.5002568053415511,0.9013360739979445,0.8950888273381294,681,0.6998972250770812,292,0.3001027749229188,199,27,63,3,5,0.6855087886547465,False,0.8,0.8,0.66,0.72,0.13,0.7,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b720_dc140_cap700_reference_order_btts1,threshold_search,1947,973,974,0.4997431946584489,0.5002568053415511,0.9013360739979445,0.8950888273381294,681,0.6998972250770812,292,0.3001027749229188,199,27,63,3,5,0.6855087886547465,False,0.8,0.8,0.66,0.72,0.14,0.7,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s800_o15800_o25660_b720_dc150_cap700_reference_order_btts1,threshold_search,1947,973,974,0.4997431946584489,0.5002568053415511,0.9013360739979445,0.8950888273381294,681,0.6998972250770812,292,0.3001027749229188,199,27,63,3,5,0.6855087886547465,False,0.8,0.8,0.66,0.72,0.15,0.7,True,reference_order,STRICT_1X2 > OVER_1_5 > OVER_2_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25660_b700_dc130_capnone_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.8901322482197355,0.8880291556459816,659,0.6703967446592065,324,0.3296032553407935,236,4,76,8,5,0.6854715578287488,False,0.78,0.78,0.66,0.7,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25660_b700_dc130_cap700_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.8901322482197355,0.8880291556459816,659,0.6703967446592065,324,0.3296032553407935,236,4,76,8,5,0.6854715578287488,False,0.78,0.78,0.66,0.7,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15780_o25660_b700_dc130_cap720_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.8901322482197355,0.8880291556459816,659,0.6703967446592065,324,0.3296032553407935,236,4,76,8,5,0.6854715578287488,False,0.78,0.78,0.66,0.7,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25660_b700_dc130_capnone_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.8901322482197355,0.8880291556459816,659,0.6703967446592065,324,0.3296032553407935,236,4,76,8,5,0.6854715578287488,False,0.78,0.8,0.66,0.7,0.13,,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25660_b700_dc130_cap700_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.8901322482197355,0.8880291556459816,659,0.6703967446592065,324,0.3296032553407935,236,4,76,8,5,0.6854715578287488,False,0.78,0.8,0.66,0.7,0.13,0.7,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
v18_3_2_s780_o15800_o25660_b700_dc130_cap720_balanced_order_btts1,threshold_search,1947,983,964,0.504879301489471,0.49512069851052903,0.8901322482197355,0.8880291556459816,659,0.6703967446592065,324,0.3296032553407935,236,4,76,8,5,0.6854715578287488,False,0.78,0.8,0.66,0.7,0.13,0.72,True,balanced_order,STRICT_1X2 > OVER_2_5 > OVER_1_5 > BTTS > DOUBLE_CHANCE
