clean_match_id,match_date_utc,competition_code,season,team_a_name,team_b_name,home_form_points_last_5,away_form_points_last_5,home_form_points_last_10,away_form_points_last_10,home_goals_scored_avg_last_10,away_goals_scored_avg_last_10,home_goals_conceded_avg_last_10,away_goals_conceded_avg_last_10,elo_gap,is_neutral_venue,host_advantage_side,is_group_stage,is_knockout_stage,target_result
5879,2009-06-21T00:00:00+02:00,WCQ,2009,Mali,Benin,7,9,16,18,1.6,1.5,1.4,1.3,37.286,False,TEAM_A,False,False,TEAM_A_WIN
5880,2009-07-05T00:00:00+02:00,WCQ,2009,Egypt,Rwanda,10,7,20,11,2.0,0.9,0.8,1.2,151.464,False,TEAM_A,False,False,TEAM_A_WIN
5881,2009-08-12T00:00:00+02:00,WCQ,2009,Azerbaijan,Germany,1,13,2,23,0.0,2.4,1.4,0.8,-586.827,False,TEAM_A,False,False,TEAM_B_WIN
5882,2009-08-12T00:00:00+02:00,WCQ,2009,Belarus,Croatia,9,8,13,14,1.6,1.4,1.4,0.9,-210.85,False,TEAM_A,False,False,TEAM_B_WIN
5883,2009-08-12T00:00:00+02:00,WCQ,2009,Faroe Islands,France,1,10,1,23,0.2,1.5,1.9,0.8,-597.864,False,TEAM_A,False,False,TEAM_B_WIN
5884,2009-08-12T00:00:00+02:00,WCQ,2009,Honduras,Costa Rica,7,12,19,27,1.4,2.8,0.9,0.8,-64.128,False,TEAM_A,False,False,TEAM_A_WIN
5885,2009-08-12T00:00:00+02:00,WCQ,2009,Mexico,United States,6,10,13,22,1.3,2.3,1.3,0.9,-59.716,False,TEAM_A,False,False,TEAM_A_WIN
5886,2009-08-12T00:00:00+02:00,WCQ,2009,Norway,Scotland,3,7,9,15,0.5,1.0,0.9,0.9,-29.928,False,TEAM_A,False,False,TEAM_A_WIN
5887,2009-08-12T00:00:00+02:00,WCQ,2009,Slovenia,San Marino,7,0,11,0,0.9,0.1,1.2,4.9,321.275,False,TEAM_A,False,False,TEAM_A_WIN
5888,2009-08-12T00:00:00+02:00,WCQ,2009,Trinidad and Tobago,El Salvador,2,5,10,15,1.2,1.7,1.6,1.0,18.004,False,TEAM_A,False,False,TEAM_A_WIN
5889,2009-09-05T00:00:00+02:00,WCQ,2009,Argentina,Brazil,6,11,13,19,1.1,1.7,1.3,0.4,-96.589,False,TEAM_A,False,False,TEAM_B_WIN
5890,2009-09-05T00:00:00+02:00,WCQ,2009,Armenia,Bosnia and Herzegovina,1,12,4,21,0.7,2.3,2.3,0.8,-261.231,False,TEAM_A,False,False,TEAM_B_WIN
5891,2009-09-05T00:00:00+02:00,WCQ,2009,Austria,Faroe Islands,4,1,11,1,1.1,0.2,1.3,1.8,342.983,False,TEAM_A,False,False,TEAM_A_WIN
5892,2009-09-05T00:00:00+02:00,WCQ,2009,Azerbaijan,Finland,1,9,2,14,0.0,1.3,1.4,1.5,-232.331,False,TEAM_A,False,False,TEAM_B_WIN
5893,2009-09-05T00:00:00+02:00,WCQ,2009,Bahrain,Saudi Arabia,9,8,11,18,0.7,1.5,1.0,0.8,-96.515,False,TEAM_A,False,False,DRAW
5894,2009-09-05T00:00:00+02:00,WCQ,2009,Bulgaria,Montenegro,7,3,15,4,1.2,0.833,1.0,1.333,88.474,False,TEAM_A,False,False,TEAM_A_WIN
5895,2009-09-05T00:00:00+02:00,WCQ,2009,Chile,Venezuela,13,10,22,11,1.9,1.1,0.7,1.8,134.132,False,TEAM_A,False,False,DRAW
5896,2009-09-05T00:00:00+02:00,WCQ,2009,Colombia,Ecuador,7,8,9,17,0.4,1.2,1.0,0.8,-80.252,False,TEAM_A,False,False,TEAM_A_WIN
5897,2009-09-05T00:00:00+02:00,WCQ,2009,Costa Rica,Mexico,9,9,24,13,2.1,1.2,1.2,1.4,12.148,False,TEAM_A,False,False,TEAM_B_WIN
5898,2009-09-05T00:00:00+02:00,WCQ,2009,Croatia,Belarus,11,9,16,12,1.7,1.7,1.0,1.7,233.55,False,TEAM_A,False,False,TEAM_A_WIN
5899,2009-09-05T00:00:00+02:00,WCQ,2009,Cyprus,Republic of Ireland,5,9,8,17,1.0,0.9,1.7,0.6,-371.973,False,TEAM_A,False,False,TEAM_B_WIN
5900,2009-09-05T00:00:00+02:00,WCQ,2009,Denmark,Portugal,15,6,26,13,2.4,1.0,0.6,0.8,18.92,False,TEAM_A,False,False,DRAW
5901,2009-09-05T00:00:00+02:00,WCQ,2009,France,Romania,13,7,23,19,1.4,1.5,0.8,1.0,177.832,False,TEAM_A,False,False,DRAW
5902,2009-09-05T00:00:00+02:00,WCQ,2009,Gabon,Cameroon,15,10,19,21,1.3,1.8,0.7,0.6,-107.972,False,TEAM_A,False,False,TEAM_B_WIN
5903,2009-09-05T00:00:00+02:00,WCQ,2009,Georgia,Italy,3,11,4,24,0.5,1.6,1.6,0.4,-436.709,False,TEAM_A,False,False,TEAM_B_WIN
5904,2009-09-05T00:00:00+02:00,WCQ,2009,Honduras,Trinidad and Tobago,10,4,19,12,1.6,1.2,0.8,1.5,87.061,False,TEAM_A,False,False,TEAM_A_WIN
5905,2009-09-05T00:00:00+02:00,WCQ,2009,Hungary,Sweden,12,8,17,14,1.2,0.9,0.5,0.6,-169.981,False,TEAM_A,False,False,TEAM_B_WIN
5906,2009-09-05T00:00:00+02:00,WCQ,2009,Iceland,Norway,3,5,4,12,1.0,0.8,2.1,0.7,-224.188,False,TEAM_A,False,False,DRAW
5907,2009-09-05T00:00:00+02:00,WCQ,2009,Israel,Latvia,8,7,17,12,1.7,1.3,1.2,1.3,149.592,False,TEAM_A,False,False,TEAM_B_WIN
5908,2009-09-05T00:00:00+02:00,WCQ,2009,Ivory Coast,Burkina Faso,13,10,24,23,2.3,2.3,0.7,1.2,110.926,False,TEAM_A,False,False,TEAM_A_WIN
5909,2009-09-05T00:00:00+02:00,WCQ,2009,Malawi,Guinea,6,7,15,17,1.8,1.6,1.3,1.3,-138.063,False,TEAM_A,False,False,TEAM_A_WIN
5910,2009-09-05T00:00:00+02:00,WCQ,2009,Moldova,Luxembourg,1,4,4,4,0.6,0.4,1.6,2.9,277.716,False,TEAM_A,False,False,DRAW
5911,2009-09-05T00:00:00+02:00,WCQ,2009,Paraguay,Bolivia,4,4,14,11,1.1,1.6,1.2,1.7,184.065,False,TEAM_A,False,False,TEAM_A_WIN
5912,2009-09-05T00:00:00+02:00,WCQ,2009,Peru,Uruguay,0,6,5,14,0.5,1.5,2.1,1.1,-194.131,False,TEAM_A,False,False,TEAM_A_WIN
5913,2009-09-05T00:00:00+02:00,WCQ,2009,Poland,Northern Ireland,9,12,13,16,2.1,1.5,1.3,1.1,122.981,False,TEAM_A,False,False,DRAW
5914,2009-09-05T00:00:00+02:00,WCQ,2009,Russia,Liechtenstein,12,1,23,5,1.9,0.5,0.4,1.9,411.622,False,TEAM_A,False,False,TEAM_A_WIN
5915,2009-09-05T00:00:00+02:00,WCQ,2009,Rwanda,Egypt,4,10,10,20,0.8,1.9,1.4,0.7,-170.562,False,TEAM_A,False,False,TEAM_B_WIN
5916,2009-09-05T00:00:00+02:00,WCQ,2009,Scotland,North Macedonia,7,4,14,8,1.0,0.6,1.3,2.1,143.251,False,TEAM_A,False,False,TEAM_A_WIN
5917,2009-09-05T00:00:00+02:00,WCQ,2009,Slovakia,Czech Republic,12,7,20,14,2.0,1.0,1.2,0.8,0.674,False,TEAM_A,False,False,DRAW
5918,2009-09-05T00:00:00+02:00,WCQ,2009,Spain,Belgium,15,4,27,11,2.2,1.9,0.6,1.5,263.79,False,TEAM_A,False,False,TEAM_A_WIN
5919,2009-09-05T00:00:00+02:00,WCQ,2009,Switzerland,Greece,12,10,21,19,1.5,1.5,0.6,0.7,55.429,False,TEAM_A,False,False,TEAM_A_WIN
5920,2009-09-05T00:00:00+02:00,WCQ,2009,Turkey,Estonia,5,5,17,11,1.2,0.9,0.9,1.8,289.874,False,TEAM_A,False,False,TEAM_A_WIN
5921,2009-09-05T00:00:00+02:00,WCQ,2009,Ukraine,Andorra,8,0,18,1,1.4,0.2,0.9,3.2,421.615,False,TEAM_A,False,False,TEAM_A_WIN
5922,2009-09-05T00:00:00+02:00,WCQ,2009,United States,El Salvador,7,4,19,12,2.3,1.2,1.1,1.1,166.286,False,TEAM_A,False,False,TEAM_A_WIN
5923,2009-09-06T00:00:00+02:00,WCQ,2009,Algeria,Zambia,11,10,18,17,1.2,1.1,0.5,0.6,-7.561,False,TEAM_A,False,False,TEAM_A_WIN
5924,2009-09-06T00:00:00+02:00,WCQ,2009,Benin,Mali,6,7,18,16,1.5,1.7,1.2,1.5,-67.443,False,TEAM_A,False,False,DRAW
5925,2009-09-06T00:00:00+02:00,WCQ,2009,Ghana,Sudan,12,7,21,10,1.6,1.1,0.8,1.6,243.079,False,TEAM_A,False,False,TEAM_A_WIN
5926,2009-09-06T00:00:00+02:00,WCQ,2009,Mozambique,Kenya,5,6,9,13,1.1,1.1,1.3,1.4,-74.06,False,TEAM_A,False,False,TEAM_A_WIN
5927,2009-09-06T00:00:00+02:00,WCQ,2009,Nigeria,Tunisia,11,11,26,20,1.9,1.5,0.2,0.5,49.794,False,TEAM_A,False,False,DRAW
5928,2009-09-06T00:00:00+02:00,WCQ,2009,Togo,Morocco,7,8,10,16,1.0,1.5,1.2,0.9,-92.252,False,TEAM_A,False,False,DRAW
5929,2009-09-09T00:00:00+02:00,WCQ,2009,Albania,Denmark,2,13,7,26,0.6,2.3,1.1,0.5,-381.117,False,TEAM_A,False,False,DRAW
5930,2009-09-09T00:00:00+02:00,WCQ,2009,Andorra,Kazakhstan,0,0,0,4,0.2,0.9,3.7,2.6,-102.964,False,TEAM_A,False,False,TEAM_B_WIN
5931,2009-09-09T00:00:00+02:00,WCQ,2009,Armenia,Belgium,1,3,4,11,0.7,1.9,2.2,1.9,-255.449,False,TEAM_A,False,False,TEAM_A_WIN
5932,2009-09-09T00:00:00+02:00,WCQ,2009,Belarus,Ukraine,6,8,12,18,1.7,1.5,1.6,0.9,-215.51,False,TEAM_A,False,False,DRAW
5933,2009-09-09T00:00:00+02:00,WCQ,2009,Bolivia,Ecuador,3,8,11,16,1.6,1.1,1.6,0.9,-191.15,False,TEAM_A,False,False,TEAM_B_WIN
5934,2009-09-09T00:00:00+02:00,WCQ,2009,Bosnia and Herzegovina,Turkey,12,7,21,17,2.4,1.5,0.8,1.1,-78.893,False,TEAM_A,False,False,DRAW
5935,2009-09-09T00:00:00+02:00,WCQ,2009,Cameroon,Gabon,10,12,21,19,1.7,1.3,0.4,0.6,141.36,False,TEAM_A,False,False,TEAM_A_WIN
5936,2009-09-09T00:00:00+02:00,WCQ,2009,Czech Republic,San Marino,8,0,12,0,1.1,0.1,1.0,4.6,418.617,False,TEAM_A,False,False,TEAM_A_WIN
5937,2009-09-09T00:00:00+02:00,WCQ,2009,El Salvador,Costa Rica,3,9,9,21,1.1,1.8,1.3,1.4,-145.239,False,TEAM_A,False,False,TEAM_A_WIN
5938,2009-09-09T00:00:00+02:00,WCQ,2009,England,Croatia,15,13,26,19,2.9,1.8,0.6,0.9,139.776,False,TEAM_A,False,False,TEAM_A_WIN
5939,2009-09-09T00:00:00+02:00,WCQ,2009,Faroe Islands,Lithuania,1,3,1,10,0.3,0.7,1.8,1.0,-267.083,False,TEAM_A,False,False,TEAM_A_WIN
5940,2009-09-09T00:00:00+02:00,WCQ,2009,Germany,Azerbaijan,15,0,23,2,2.4,0.1,0.8,1.3,600.681,False,TEAM_A,False,False,TEAM_A_WIN
5941,2009-09-09T00:00:00+02:00,WCQ,2009,Hungary,Portugal,12,7,14,11,0.9,1.0,0.7,0.9,-210.609,False,TEAM_A,False,False,TEAM_B_WIN
5942,2009-09-09T00:00:00+02:00,WCQ,2009,Israel,Luxembourg,5,2,16,5,1.5,0.4,1.1,2.3,482.717,False,TEAM_A,False,False,TEAM_A_WIN
5943,2009-09-09T00:00:00+02:00,WCQ,2009,Italy,Bulgaria,11,9,24,18,1.7,1.6,0.4,0.8,282.774,False,TEAM_A,False,False,TEAM_A_WIN
5944,2009-09-09T00:00:00+02:00,WCQ,2009,Latvia,Switzerland,10,15,14,23,1.3,1.7,1.2,0.6,-232.017,False,TEAM_A,False,False,DRAW
5945,2009-09-09T00:00:00+02:00,WCQ,2009,Liechtenstein,Finland,0,9,4,16,0.5,1.5,2.2,1.6,-287.094,False,TEAM_A,False,False,DRAW
5946,2009-09-09T00:00:00+02:00,WCQ,2009,Malta,Sweden,1,8,3,16,0.2,1.1,2.3,0.7,-552.386,False,TEAM_A,False,False,TEAM_B_WIN
5947,2009-09-09T00:00:00+02:00,WCQ,2009,Mexico,Honduras,9,12,13,19,1.3,1.8,1.3,0.9,21.398,False,TEAM_A,False,False,TEAM_A_WIN
5948,2009-09-09T00:00:00+02:00,WCQ,2009,Moldova,Greece,2,7,2,19,0.4,1.5,1.6,0.8,-293.99,False,TEAM_A,False,False,DRAW
5949,2009-09-09T00:00:00+02:00,WCQ,2009,Montenegro,Cyprus,2,4,4,5,0.857,0.8,1.714,1.9,168.987,False,TEAM_A,False,False,DRAW
5950,2009-09-09T00:00:00+02:00,WCQ,2009,Northern Ireland,Slovakia,13,13,14,18,1.5,2.1,1.2,1.4,-99.099,False,TEAM_A,False,False,TEAM_B_WIN
5951,2009-09-09T00:00:00+02:00,WCQ,2009,Norway,North Macedonia,5,4,10,8,0.8,0.5,0.8,1.7,151.648,False,TEAM_A,False,False,TEAM_A_WIN
5952,2009-09-09T00:00:00+02:00,WCQ,2009,Romania,Austria,5,7,17,14,1.3,1.2,1.1,1.1,88.063,False,TEAM_A,False,False,DRAW
5953,2009-09-09T00:00:00+02:00,WCQ,2009,Saudi Arabia,Bahrain,9,7,16,11,1.2,0.6,0.8,0.9,91.192,False,TEAM_A,False,False,DRAW
5954,2009-09-09T00:00:00+02:00,WCQ,2009,Scotland,Netherlands,7,15,16,25,1.1,1.8,1.2,0.4,-250.161,False,TEAM_A,False,False,TEAM_B_WIN
5955,2009-09-09T00:00:00+02:00,WCQ,2009,Serbia,France,15,11,18,21,1.7,1.2,1.5,0.8,-110.016,False,TEAM_A,False,False,DRAW
5956,2009-09-09T00:00:00+02:00,WCQ,2009,Slovenia,Poland,7,7,14,14,1.2,2.1,0.9,1.2,-89.245,False,TEAM_A,False,False,TEAM_A_WIN
5957,2009-09-09T00:00:00+02:00,WCQ,2009,Spain,Estonia,15,5,27,11,2.3,1.1,0.6,2.1,471.891,False,TEAM_A,False,False,TEAM_A_WIN
5958,2009-09-09T00:00:00+02:00,WCQ,2009,Trinidad and Tobago,United States,3,9,12,19,1.3,2.2,1.6,1.2,-137.45,False,TEAM_A,False,False,TEAM_B_WIN
5959,2009-09-09T00:00:00+02:00,WCQ,2009,Wales,Russia,6,15,15,23,1.0,2.0,1.0,0.4,-205.287,False,TEAM_A,False,False,TEAM_B_WIN
5960,2009-09-09T00:00:00+02:00,WCQ,2009,Uruguay,Colombia,5,9,13,11,1.4,0.5,1.1,0.9,-10.25,False,TEAM_A,False,False,TEAM_A_WIN
5961,2009-09-09T00:00:00+02:00,WCQ,2009,Paraguay,Argentina,4,6,14,12,1.0,1.1,1.2,1.5,-48.301,False,TEAM_A,False,False,TEAM_A_WIN
5962,2009-09-09T00:00:00+02:00,WCQ,2009,Brazil,Chile,13,11,22,20,2.0,1.9,0.3,0.9,201.565,False,TEAM_A,False,False,TEAM_A_WIN
5963,2009-09-09T00:00:00+02:00,WCQ,2009,Venezuela,Peru,8,3,11,7,1.2,0.5,1.9,2.0,58.15,False,TEAM_A,False,False,TEAM_A_WIN
5964,2009-10-10T00:00:00+02:00,WCQ,2009,Argentina,Peru,3,3,11,7,1.1,0.6,1.6,1.7,237.241,False,TEAM_A,False,False,TEAM_A_WIN
5965,2009-10-10T00:00:00+02:00,WCQ,2009,Armenia,Spain,4,15,7,27,0.9,2.3,2.2,0.5,-501.798,False,TEAM_A,False,False,TEAM_B_WIN
5966,2009-10-10T00:00:00+02:00,WCQ,2009,Austria,Lithuania,7,3,14,10,1.3,0.8,1.2,1.1,122.087,False,TEAM_A,False,False,TEAM_A_WIN
5967,2009-10-10T00:00:00+02:00,WCQ,2009,Bahrain,New Zealand,8,9,12,18,0.8,3.2,1.0,1.2,57.849,False,TEAM_A,False,False,DRAW
5968,2009-10-10T00:00:00+02:00,WCQ,2009,Belarus,Kazakhstan,7,3,13,7,1.6,1.1,1.2,2.5,100.001,False,TEAM_A,False,False,TEAM_A_WIN
5969,2009-10-10T00:00:00+02:00,WCQ,2009,Belgium,Turkey,0,5,8,15,1.2,1.5,2.1,1.2,-131.925,False,TEAM_A,False,False,TEAM_A_WIN
5970,2009-10-10T00:00:00+02:00,WCQ,2009,Cameroon,Togo,10,8,23,11,1.8,1.0,0.4,1.1,158.489,False,TEAM_A,False,False,TEAM_A_WIN
5971,2009-10-10T00:00:00+02:00,WCQ,2009,Colombia,Chile,6,8,10,17,0.6,1.8,1.2,1.1,-34.3,False,TEAM_A,False,False,TEAM_B_WIN
5972,2009-10-10T00:00:00+02:00,WCQ,2009,Costa Rica,Trinidad and Tobago,6,3,18,11,1.4,1.3,1.4,1.7,88.24,False,TEAM_A,False,False,TEAM_A_WIN
5973,2009-10-10T00:00:00+02:00,WCQ,2009,Cyprus,Bulgaria,5,8,6,15,0.8,1.3,1.7,0.8,-266.012,False,TEAM_A,False,False,TEAM_A_WIN
5974,2009-10-10T00:00:00+02:00,WCQ,2009,Czech Republic,Poland,8,4,12,14,1.5,2.1,1.0,1.3,24.43,False,TEAM_A,False,False,TEAM_A_WIN
5975,2009-10-10T00:00:00+02:00,WCQ,2009,Denmark,Sweden,11,10,24,16,1.8,1.1,0.5,0.7,8.081,False,TEAM_A,False,False,TEAM_A_WIN
5976,2009-10-10T00:00:00+02:00,WCQ,2009,Ecuador,Uruguay,10,5,18,13,1.4,1.1,1.0,1.2,41.6,False,TEAM_A,False,False,TEAM_B_WIN
5977,2009-10-10T00:00:00+02:00,WCQ,2009,Estonia,Bosnia and Herzegovina,5,13,8,19,0.9,2.4,2.3,0.9,-224.438,False,TEAM_A,False,False,TEAM_B_WIN
5978,2009-10-10T00:00:00+02:00,WCQ,2009,Finland,Wales,10,3,14,15,1.1,1.1,1.6,1.2,75.266,False,TEAM_A,False,False,TEAM_A_WIN
5979,2009-10-10T00:00:00+02:00,WCQ,2009,France,Faroe Islands,11,3,19,4,1.2,0.5,0.9,1.6,558.891,False,TEAM_A,False,False,TEAM_A_WIN
5980,2009-10-10T00:00:00+02:00,WCQ,2009,Gabon,Morocco,9,6,18,16,1.4,1.6,0.8,1.0,-90.236,False,TEAM_A,False,False,TEAM_A_WIN
5981,2009-10-10T00:00:00+02:00,WCQ,2009,Greece,Latvia,5,11,17,15,1.4,1.4,0.8,1.2,126.637,False,TEAM_A,False,False,TEAM_A_WIN
5982,2009-10-10T00:00:00+02:00,WCQ,2009,Honduras,United States,9,9,16,19,1.5,1.7,0.9,1.1,-56.415,False,TEAM_A,False,False,TEAM_B_WIN
5983,2009-10-10T00:00:00+02:00,WCQ,2009,Republic of Ireland,Italy,9,13,20,24,1.1,1.6,0.6,0.4,-187.41,False,TEAM_A,False,False,DRAW
5984,2009-10-10T00:00:00+02:00,WCQ,2009,Israel,Moldova,5,3,18,3,2.1,0.4,1.0,1.5,224.135,False,TEAM_A,False,False,TEAM_A_WIN
5985,2009-10-10T00:00:00+02:00,WCQ,2009,Liechtenstein,Azerbaijan,1,0,5,2,0.6,0.1,2.1,1.5,-21.233,False,TEAM_A,False,False,TEAM_B_WIN
5986,2009-10-10T00:00:00+02:00,WCQ,2009,Luxembourg,Switzerland,2,13,5,21,0.4,1.7,2.7,0.8,-618.054,False,TEAM_A,False,False,TEAM_B_WIN
5987,2009-10-10T00:00:00+02:00,WCQ,2009,Malawi,Ivory Coast,6,15,15,24,1.7,2.5,1.4,0.5,-238.944,False,TEAM_A,False,False,DRAW
5988,2009-10-10T00:00:00+02:00,WCQ,2009,Mexico,El Salvador,12,6,16,11,1.4,1.2,1.2,1.3,170.768,False,TEAM_A,False,False,TEAM_A_WIN
5989,2009-10-10T00:00:00+02:00,WCQ,2009,Montenegro,Georgia,3,2,5,4,0.875,0.4,1.625,1.2,37.242,False,TEAM_A,False,False,TEAM_A_WIN
5990,2009-10-10T00:00:00+02:00,WCQ,2009,Portugal,Hungary,9,9,13,14,1.1,0.9,0.9,0.7,233.331,False,TEAM_A,False,False,TEAM_A_WIN
5991,2009-10-10T00:00:00+02:00,WCQ,2009,Russia,Germany,15,15,25,25,2.3,2.7,0.5,0.7,-207.145,False,TEAM_A,False,False,TEAM_B_WIN
5992,2009-10-10T00:00:00+02:00,WCQ,2009,Serbia,Romania,13,5,19,15,1.8,1.2,1.5,1.2,55.77,False,TEAM_A,False,False,TEAM_A_WIN
5993,2009-10-10T00:00:00+02:00,WCQ,2009,Slovakia,Slovenia,13,7,20,14,2.3,1.3,1.4,0.8,78.723,False,TEAM_A,False,False,TEAM_B_WIN
5994,2009-10-10T00:00:00+02:00,WCQ,2009,Ukraine,England,8,15,16,28,1.4,3.2,0.9,0.5,-189.811,False,TEAM_A,False,False,TEAM_A_WIN
5995,2009-10-10T00:00:00+02:00,WCQ,2009,Venezuela,Paraguay,11,7,14,17,1.3,0.9,1.7,0.8,-142.659,False,TEAM_A,False,False,TEAM_B_WIN
5996,2009-10-10T00:00:00+02:00,WCQ,2009,Zambia,Egypt,7,10,14,22,0.9,1.9,0.6,0.6,-69.956,False,TEAM_A,False,False,TEAM_B_WIN
5997,2009-10-11T00:00:00+02:00,WCQ,2009,Algeria,Rwanda,11,4,20,10,1.3,0.8,0.5,1.2,154.835,False,TEAM_A,False,False,TEAM_A_WIN
5998,2009-10-11T00:00:00+02:00,WCQ,2009,Benin,Ghana,4,15,16,24,1.5,1.8,1.3,0.5,-235.951,False,TEAM_A,False,False,TEAM_A_WIN
5999,2009-10-11T00:00:00+02:00,WCQ,2009,Guinea,Burkina Faso,6,9,14,22,1.5,2.1,1.4,1.5,-17.189,True,NONE,False,False,TEAM_B_WIN
6000,2009-10-11T00:00:00+02:00,WCQ,2009,Mali,Sudan,8,4,17,10,1.8,1.0,1.3,1.5,85.056,False,TEAM_A,False,False,TEAM_A_WIN
6001,2009-10-11T00:00:00+02:00,WCQ,2009,Nigeria,Mozambique,9,7,24,12,1.6,0.9,0.3,0.9,273.716,False,TEAM_A,False,False,TEAM_A_WIN
6002,2009-10-11T00:00:00+02:00,WCQ,2009,Bolivia,Brazil,3,15,8,24,1.3,2.4,1.7,0.5,-400.033,False,TEAM_A,False,False,TEAM_A_WIN
6003,2009-10-11T00:00:00+02:00,WCQ,2009,Tunisia,Kenya,11,3,21,13,1.7,1.1,0.6,1.2,203.811,False,TEAM_A,False,False,TEAM_A_WIN
6004,2009-10-14T00:00:00+02:00,WCQ,2009,Andorra,Ukraine,0,11,0,18,0.3,1.5,3.6,0.9,-462.33,False,TEAM_A,False,False,TEAM_B_WIN
6005,2009-10-14T00:00:00+02:00,WCQ,2009,Azerbaijan,Russia,3,12,4,22,0.3,1.8,1.5,0.5,-362.206,False,TEAM_A,False,False,DRAW
6006,2009-10-14T00:00:00+02:00,WCQ,2009,Bosnia and Herzegovina,Spain,13,15,19,27,2.3,2.4,0.9,0.6,-243.27,False,TEAM_A,False,False,TEAM_B_WIN
6007,2009-10-14T00:00:00+02:00,WCQ,2009,Brazil,Venezuela,12,8,21,14,2.2,1.4,0.7,1.8,289.421,False,TEAM_A,False,False,DRAW
6008,2009-10-14T00:00:00+02:00,WCQ,2009,Bulgaria,Georgia,7,1,12,3,1.2,0.5,1.2,1.4,140.632,False,TEAM_A,False,False,TEAM_A_WIN
6009,2009-10-14T00:00:00+02:00,WCQ,2009,Chile,Ecuador,10,9,20,15,2.2,1.2,1.0,1.1,13.563,False,TEAM_A,False,False,TEAM_A_WIN
6010,2009-10-14T00:00:00+02:00,WCQ,2009,Czech Republic,Northern Ireland,8,10,15,14,1.7,1.3,0.8,1.1,139.716,False,TEAM_A,False,False,DRAW
6011,2009-10-14T00:00:00+02:00,WCQ,2009,Denmark,Hungary,11,6,24,14,1.8,0.9,0.5,0.8,241.471,False,TEAM_A,False,False,TEAM_B_WIN
6012,2009-10-14T00:00:00+02:00,WCQ,2009,El Salvador,Honduras,3,9,8,16,1.0,1.7,1.7,1.1,-106.61,False,TEAM_A,False,False,TEAM_B_WIN
6013,2009-10-14T00:00:00+02:00,WCQ,2009,England,Belarus,12,7,25,13,3.1,1.9,0.6,1.2,348.083,False,TEAM_A,False,False,TEAM_A_WIN
6014,2009-10-14T00:00:00+02:00,WCQ,2009,Estonia,Belgium,4,3,8,11,0.9,1.4,2.4,1.9,-203.442,False,TEAM_A,False,False,TEAM_A_WIN
6015,2009-10-14T00:00:00+02:00,WCQ,2009,France,Austria,11,10,19,17,1.6,1.5,0.9,1.2,222.234,False,TEAM_A,False,False,TEAM_A_WIN
6016,2009-10-14T00:00:00+02:00,WCQ,2009,Germany,Finland,15,10,28,17,2.8,1.3,0.5,1.6,358.828,False,TEAM_A,False,False,DRAW
6017,2009-10-14T00:00:00+02:00,WCQ,2009,Greece,Luxembourg,8,1,20,5,1.9,0.3,0.9,2.5,543.992,False,TEAM_A,False,False,TEAM_A_WIN
6018,2009-10-14T00:00:00+02:00,WCQ,2009,Republic of Ireland,Montenegro,7,6,18,8,1.2,1.0,0.8,1.556,217.429,False,TEAM_A,False,False,DRAW
6019,2009-10-14T00:00:00+02:00,WCQ,2009,Italy,Cyprus,11,5,22,9,1.6,1.2,0.6,1.7,520.486,False,TEAM_A,False,False,TEAM_A_WIN
6020,2009-10-14T00:00:00+02:00,WCQ,2009,Kazakhstan,Croatia,3,10,6,18,1.1,1.9,2.9,1.4,-339.584,False,TEAM_A,False,False,TEAM_B_WIN
6021,2009-10-14T00:00:00+02:00,WCQ,2009,Latvia,Moldova,10,2,14,3,1.5,0.5,1.6,1.7,139.338,False,TEAM_A,False,False,TEAM_A_WIN
6022,2009-10-14T00:00:00+02:00,WCQ,2009,Liechtenstein,Wales,1,3,2,12,0.3,0.9,2.3,1.2,-196.671,False,TEAM_A,False,False,TEAM_B_WIN
6023,2009-10-14T00:00:00+02:00,WCQ,2009,Lithuania,Serbia,0,13,10,22,0.9,2.3,1.1,0.9,-275.737,False,TEAM_A,False,False,TEAM_A_WIN
6024,2009-10-14T00:00:00+02:00,WCQ,2009,Paraguay,Colombia,9,6,19,10,1.0,0.8,0.8,1.5,119.513,False,TEAM_A,False,False,TEAM_B_WIN
6025,2009-10-14T00:00:00+02:00,WCQ,2009,Peru,Bolivia,3,3,4,11,0.6,1.4,1.9,1.5,-37.699,False,TEAM_A,False,False,TEAM_A_WIN
6026,2009-10-14T00:00:00+02:00,WCQ,2009,Poland,Slovakia,4,10,14,20,2.1,2.2,1.4,1.1,-22.669,False,TEAM_A,False,False,TEAM_B_WIN
6027,2009-10-14T00:00:00+02:00,WCQ,2009,Portugal,Malta,11,1,16,2,1.4,0.1,0.8,2.3,586.315,False,TEAM_A,False,False,TEAM_A_WIN
6028,2009-10-14T00:00:00+02:00,WCQ,2009,Romania,Faroe Islands,5,3,12,4,1.0,0.5,1.7,1.9,387.02,False,TEAM_A,False,False,TEAM_A_WIN
6029,2009-10-14T00:00:00+02:00,WCQ,2009,San Marino,Slovenia,0,10,0,17,0.1,1.5,5.0,0.7,-381.58,False,TEAM_A,False,False,TEAM_B_WIN
6030,2009-10-14T00:00:00+02:00,WCQ,2009,Sweden,Albania,9,2,15,7,0.9,0.5,0.6,1.0,326.703,False,TEAM_A,False,False,TEAM_A_WIN
6031,2009-10-14T00:00:00+02:00,WCQ,2009,Switzerland,Israel,13,7,21,18,1.8,2.2,0.8,1.1,126.398,False,TEAM_A,False,False,DRAW
